,0.05,0.25,0.4,0.5,0.6,0.75,0.95
VaR95,0.010761618969362374,0.009326287402060153,0.008566784132396943,0.008254739102432643,0.008119840336049422,0.008264968210024351,0.009061290093081303
VaR95 miesięczny,0.04599098886682117,0.03951294899995184,0.036072065651707876,0.03464703687493003,0.034014230272806964,0.03461898038803951,0.0381211981556203
VaR99,0.015277368050823099,0.013248926599197778,0.0121759281622793,0.011735384609039756,0.011545382396940642,0.011751821049931568,0.012879649660743927
VaR99 miesięczny,0.066186032697778,0.057055524791961694,0.052212648434516847,0.05021295679163543,0.04933372008868195,0.05021266034318097,0.05519742126728097
